Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY 
"Sublette County, WY",Dec-22,$358K,0.10%,-4.40%,6,0.00%,-57.10%,6,100.00%,100.00%,40,2.60%,48.10%,189,70,61,97.50%,,
"Sublette County, WY",Jan-23,$308K,-14.20%,-22.70%,6,0.00%,-25.00%,2,-66.70%,-66.70%,36,-10.00%,44.00%,77,-112,-29,,,
"Sublette County, WY",Feb-23,$449K,46.00%,50.70%,5,-16.70%,-44.40%,5,150.00%,25.00%,36,0.00%,63.60%,148,71,-24,,,
"Sublette County, WY",Mar-23,$484K,7.90%,73.30%,8,60.00%,-20.00%,9,80.00%,-43.80%,36,0.00%,20.00%,183,35,110,,,
"Sublette County, WY",Apr-23,$398K,-17.90%,29.40%,4,-50.00%,-60.00%,9,0.00%,-10.00%,42,16.70%,40.00%,160,-23,114,,,
"Sublette County, WY",May-23,$332K,-16.50%,-39.60%,14,250.00%,180.00%,22,144.40%,29.40%,49,16.70%,16.70%,144,-16,73,,,
"Sublette County, WY",Jun-23,$405K,22.00%,-26.40%,14,0.00%,-6.70%,24,9.10%,100.00%,56,14.30%,55.60%,49,-95,-19,91.30%,,
"Sublette County, WY",Jul-23,$513K,26.70%,28.60%,12,-14.30%,-7.70%,14,-41.70%,7.70%,60,7.10%,57.90%,149,100,73,86.00%,-5.30%,-18.50%
"Sublette County, WY",Aug-23,$427K,-16.80%,12.40%,12,0.00%,33.30%,15,7.10%,-25.00%,61,1.70%,29.80%,106,-43,30,87.70%,1.70%,
"Sublette County, WY",Sep-23,$625K,46.30%,0.90%,4,-66.70%,-66.70%,13,-13.30%,18.20%,62,1.60%,34.80%,127,21,72,,,
"Sublette County, WY",Oct-23,$580K,-7.10%,90.20%,15,275.00%,7.10%,10,-23.10%,-9.10%,53,-14.50%,26.20%,67,-60,4,100.00%,,
"Sublette County, WY",Nov-23,$310K,-46.60%,-13.50%,5,-66.70%,-16.70%,9,-10.00%,200.00%,53,0.00%,35.90%,71,4,-48,,,
"Sublette County, WY",Dec-23,$379K,22.10%,5.60%,2,-60.00%,-66.70%,2,-77.80%,-66.70%,48,-9.40%,20.00%,71,0,-118,,,
"Sublette County, WY",Jan-24,$390K,3.00%,26.80%,4,100.00%,-33.30%,6,200.00%,200.00%,50,4.20%,38.90%,110,39,33,,,
"Sublette County, WY",Feb-24,$540K,38.50%,20.30%,4,0.00%,-20.00%,9,50.00%,80.00%,54,8.00%,50.00%,110,0,-38,,,
"Sublette County, WY",Mar-24,$499K,-7.60%,3.00%,5,25.00%,-37.50%,11,22.20%,22.20%,60,11.10%,66.70%,169,59,-14,87.80%,,
"Sublette County, WY",Apr-24,$500K,0.20%,25.70%,5,0.00%,25.00%,16,45.50%,77.80%,67,11.70%,59.50%,190,21,30,,,
"Sublette County, WY",May-24,$488K,-2.50%,46.80%,14,180.00%,0.00%,15,-6.30%,-31.80%,66,-1.50%,34.70%,86,-104,-58,,,
"Sublette County, WY",Jun-24,$325K,-33.30%,-19.80%,13,-7.10%,-7.10%,27,80.00%,12.50%,69,4.50%,23.20%,80,-6,31,,,
"Sundance, WY",Jul-14,$390K,,,1,,,2,,,6,,,106,,,86.70%,,
"Sundance, WY",Sep-14,$45K,,,1,,,,,,5,,,61,,,100.00%,,
"Sundance, WY",Oct-14,$183K,306.70%,,2,100.00%,,,,,3,-40.00%,,187,126,,93.60%,-6.40%,
"Sundance, WY",Mar-15,$90K,,,1,,,2,,,6,,,618,,,64.00%,,
"Sundance, WY",Jul-15,$126K,,-67.70%,2,,100.00%,2,,0.00%,8,,33.30%,392,,286,97.20%,,10.50%
"Sundance, WY",Sep-15,$128K,,184.40%,3,,200.00%,,,,6,,20.00%,108,,47,90.10%,,-9.90%
"Sundance, WY",Nov-15,$115K,,,1,,,,,,6,,,95,,,92.00%,,
"Sundance, WY",Dec-15,$227K,97.40%,,2,100.00%,,,,,4,-33.30%,,507,412,,96.50%,4.50%,
"Sundance, WY",Mar-16,$143K,,59.20%,2,,100.00%,1,,-50.00%,5,,-16.70%,339,,-279,84.90%,,20.90%
"Sundance, WY",Apr-16,$408K,186.00%,,2,0.00%,,,,,4,-20.00%,,166,-173,,96.90%,12.00%,
"Sundance, WY",Jun-16,$133K,,,2,,,1,,,4,,,477,,,85.20%,,
"Sundance, WY",Jul-16,$161K,21.50%,27.80%,1,-50.00%,-50.00%,,,,3,-25.00%,-62.50%,94,-383,-298,94.80%,9.50%,-2.50%
"Sundance, WY",Dec-16,$181K,,-20.50%,1,,-50.00%,,,,1,,-75.00%,174,,-333,100.00%,,3.50%
"Sundance, WY",Mar-17,$152K,,6.30%,1,,-50.00%,,,,1,,-80.00%,532,,193,94.10%,,9.20%
"Sundance, WY",Jun-17,$420K,,217.00%,1,,-50.00%,1,,0.00%,1,,-75.00%,120,,-357,92.90%,,7.70%
"Sundance, WY",Nov-17,$340K,,,1,,,1,,,2,,,127,,,94.70%,,
"Sundance, WY",Mar-18,$160K,,5.60%,1,,0.00%,1,,,4,,300.00%,238,,-294,95.80%,,1.70%
"Sundance, WY",Apr-18,$320K,100.00%,,1,0.00%,,1,0.00%,,4,0.00%,,60,-178,,98.50%,2.70%,
"Sundance, WY",May-18,$150K,-53.10%,,1,0.00%,,1,0.00%,,5,25.00%,,836,776,,93.80%,-4.70%,
"Sundance, WY",Jun-18,$186K,24.00%,-55.70%,2,100.00%,100.00%,1,0.00%,0.00%,4,-20.00%,300.00%,164,-672,44,96.90%,3.10%,3.90%
"Sundance, WY",Aug-18,$167K,,,1,,,1,,,5,,,55,,,98.30%,,
"Sundance, WY",Oct-18,$174K,,,1,,,,,,4,,,271,,,96.70%,,
"Sundance, WY",Apr-19,$105K,,-67.20%,1,,0.00%,1,,0.00%,4,,0.00%,385,,325,87.60%,,-10.90%
"Sundance, WY",Jul-19,$292K,,,1,,,1,,,4,,,184,,,92.70%,,
"Sundance, WY",Nov-19,$320K,,,1,,,,,,3,,,569,,,91.70%,,
"Sundance, WY",Feb-20,$130K,,,2,,,,,,2,,,"1,001",,,97.30%,,
"Sundance, WY",Dec-23,$350K,,,1,,,2,,,2,,,205,,,95.90%,,
"Sundance, WY",May-24,$400K,,,1,,,3,,,5,,,25,,,86.00%,,
"Superior, WY",Sep-15,$175K,,,1,,,,,,2,,,116,,,89.50%,,
"Superior, WY",Sep-16,$178K,,1.70%,1,,0.00%,,,,3,,50.00%,612,,496,96.30%,,6.80%
"Superior, WY",Dec-16,$35K,,,1,,,,,,2,,,272,,,53.80%,,
"Superior, WY",Jun-17,$85K,,,1,,,,,,1,,,384,,,100.00%,,
"Superior, WY",Oct-18,$40K,,,1,,,,,,,,,222,,,99.50%,,
"Superior, WY",May-19,$50K,,,1,,,,,,1,,,940,,,100.00%,,
"Superior, WY",Oct-19,$107K,,167.50%,1,,0.00%,,,,1,,,64,,-158,97.30%,,-2.20%
"Superior, WY",Mar-22,$12K,,,1,,,,,,,,,225,,,,,
"Sweetwater County, WY",Oct-13,$168K,,,1,,,12,,,104,,,64,,,,,
"Sweetwater County, WY",Jun-15,$250K,,,1,,,53,,,233,,,369,,,,,
"Sweetwater County, WY",Aug-15,$195K,,,5,,,47,,,303,,,147,,,99.30%,,
"Sweetwater County, WY",Sep-15,$238K,22.10%,,55,1000.00%,,42,-10.60%,,283,-6.60%,,107,-40,,96.70%,-2.70%,
"Sweetwater County, WY",Oct-15,$235K,-1.50%,,44,-20.00%,,54,28.60%,,288,1.80%,,87,-20,,97.70%,1.00%,
"Sweetwater County, WY",Nov-15,$223K,-5.10%,,30,-31.80%,,36,-33.30%,,290,0.70%,,136,49,,97.70%,0.00%,
"Sweetwater County, WY",Dec-15,$213K,-4.50%,,36,20.00%,,25,-30.60%,,277,-4.50%,,120,-16,,97.50%,-0.10%,
"Sweetwater County, WY",Jan-16,$260K,22.30%,,33,-8.30%,,43,72.00%,,279,0.70%,,136,16,,96.20%,-1.40%,
"Sweetwater County, WY",Feb-16,$192K,-26.10%,,42,27.30%,,63,46.50%,,296,6.10%,,156,20,,95.80%,-0.30%,
"Sweetwater County, WY",Mar-16,$244K,27.10%,,37,-11.90%,,56,-11.10%,,309,4.40%,,154,-2,,98.20%,2.40%,
"Sweetwater County, WY",Apr-16,$205K,-16.00%,,48,29.70%,,61,8.90%,,308,-0.30%,,88,-66,,96.10%,-2.20%,
"Sweetwater County, WY",May-16,$233K,13.70%,,54,12.50%,,60,-1.60%,,306,-0.60%,,96,8,,97.60%,1.50%,
"Sweetwater County, WY",Jun-16,$230K,-1.30%,-8.00%,62,14.80%,6100.00%,65,8.30%,22.60%,295,-3.60%,26.60%,93,-3,-276,98.50%,0.90%,
"Sweetwater County, WY",Jul-16,$247K,7.40%,,44,-29.00%,,51,-21.50%,,298,1.00%,,100,7,,98.40%,-0.10%,
"Sweetwater County, WY",Aug-16,$203K,-18.00%,3.80%,57,29.50%,1040.00%,51,0.00%,8.50%,286,-4.00%,-5.60%,71,-29,-76,96.80%,-1.50%,-2.50%
"Sweetwater County, WY",Sep-16,$223K,10.10%,-6.30%,46,-19.30%,-16.40%,43,-15.70%,2.40%,285,-0.30%,0.70%,128,57,21,97.00%,0.20%,0.30%
"Sweetwater County, WY",Oct-16,$209K,-6.30%,-10.90%,39,-15.20%,-11.40%,55,27.90%,1.90%,294,3.20%,2.10%,110,-18,23,96.20%,-0.80%,-1.50%
"Sweetwater County, WY",Nov-16,$205K,-1.90%,-7.90%,33,-15.40%,10.00%,27,-50.90%,-25.00%,285,-3.10%,-1.70%,150,40,14,96.30%,0.10%,-1.40%
"Sweetwater County, WY",Dec-16,$184K,-10.40%,-13.50%,44,33.30%,22.20%,30,11.10%,20.00%,266,-6.70%,-4.00%,130,-20,10,97.20%,0.90%,-0.30%
"Sweetwater County, WY",Jan-17,$257K,39.90%,-1.10%,39,-11.40%,18.20%,42,40.00%,-2.30%,266,0.00%,-4.70%,158,28,22,96.90%,-0.40%,0.70%
"Sweetwater County, WY",Feb-17,$191K,-25.80%,-0.70%,22,-43.60%,-47.60%,30,-28.60%,-52.40%,269,1.10%,-9.10%,123,-35,-33,95.50%,-1.30%,-0.30%
"Sweetwater County, WY",Mar-17,$207K,8.50%,-15.20%,61,177.30%,64.90%,72,140.00%,28.60%,271,0.70%,-12.30%,120,-3,-34,97.60%,2.00%,-0.60%
"Sweetwater County, WY",Apr-17,$231K,11.40%,12.40%,37,-39.30%,-22.90%,47,-34.70%,-23.00%,272,0.40%,-11.70%,89,-31,1,97.30%,-0.30%,1.20%
"Sweetwater County, WY",May-17,$215K,-6.70%,-7.70%,63,70.30%,16.70%,72,53.20%,20.00%,277,1.80%,-9.50%,98,9,2,96.70%,-0.60%,-0.90%
"Sweetwater County, WY",Jun-17,$243K,13.00%,5.60%,55,-12.70%,-11.30%,87,20.80%,33.80%,297,7.20%,0.70%,75,-23,-18,97.80%,1.10%,-0.70%
"Sweetwater County, WY",Jul-17,$243K,-0.20%,-1.80%,43,-21.80%,-2.30%,67,-23.00%,31.40%,312,5.10%,4.70%,73,-2,-27,98.40%,0.50%,0.00%
"Sweetwater County, WY",Aug-17,$203K,-16.50%,0.00%,53,23.30%,-7.00%,61,-9.00%,19.60%,311,-0.30%,8.70%,91,18,20,97.40%,-1.00%,0.50%
"Sweetwater County, WY",Sep-17,$200K,-1.20%,-10.30%,33,-37.70%,-28.30%,54,-11.50%,25.60%,330,6.10%,15.80%,115,24,-13,97.30%,0.00%,0.30%
"Sweetwater County, WY",Oct-17,$240K,20.00%,14.80%,43,30.30%,10.30%,41,-24.10%,-25.50%,321,-2.70%,9.20%,133,18,23,96.50%,-0.90%,0.30%
"Sweetwater County, WY",Nov-17,$230K,-4.40%,12.00%,38,-11.60%,15.20%,38,-7.30%,40.70%,321,0.00%,12.60%,120,-13,-30,99.30%,2.90%,3.00%
"Sweetwater County, WY",Dec-17,$217K,-5.30%,18.20%,36,-5.30%,-18.20%,21,-44.70%,-30.00%,310,-3.40%,16.50%,131,11,1,96.40%,-2.90%,-0.90%
"Sweetwater County, WY",Jan-18,$160K,-26.60%,-37.90%,28,-22.20%,-28.20%,44,109.50%,4.80%,323,4.20%,21.40%,146,15,-12,94.30%,-2.10%,-2.60%
"Sweetwater County, WY",Feb-18,$217K,36.20%,13.90%,46,64.30%,109.10%,41,-6.80%,36.70%,317,-1.90%,17.80%,131,-15,8,97.20%,3.00%,1.70%
"Sweetwater County, WY",Mar-18,$217K,-0.40%,4.60%,52,13.00%,-14.80%,54,31.70%,-25.00%,303,-4.40%,11.80%,115,-16,-5,96.40%,-0.80%,-1.20%
"Sweetwater County, WY",Apr-18,$202K,-6.70%,-12.40%,48,-7.70%,29.70%,51,-5.60%,8.50%,298,-1.70%,9.60%,140,25,51,95.60%,-0.80%,-1.70%
"Sweetwater County, WY",May-18,$247K,22.30%,14.90%,46,-4.20%,-27.00%,63,23.50%,-12.50%,310,4.00%,11.90%,135,-5,37,97.70%,2.10%,0.90%
"Sweetwater County, WY",Jun-18,$224K,-9.50%,-8.00%,51,10.90%,-7.30%,56,-11.10%,-35.60%,296,-4.50%,-0.30%,120,-15,45,97.10%,-0.50%,-0.70%
"Sweetwater County, WY",Jul-18,$227K,1.60%,-6.40%,47,-7.80%,9.30%,46,-17.90%,-31.30%,283,-4.40%,-9.30%,152,32,79,97.50%,0.30%,-0.90%
"Sweetwater County, WY",Aug-18,$185K,-18.50%,-8.60%,64,36.20%,20.80%,47,2.20%,-23.00%,260,-8.10%,-16.40%,85,-67,-6,96.40%,-1.10%,-1.00%
"Sweetwater County, WY",Sep-18,$230K,24.30%,15.00%,33,-48.40%,0.00%,42,-10.60%,-22.20%,264,1.50%,-20.00%,161,76,46,96.40%,0.10%,-0.90%
"Sweetwater County, WY",Oct-18,$200K,-13.00%,-16.70%,49,48.50%,14.00%,44,4.80%,7.30%,260,-1.50%,-19.00%,94,-67,-39,95.90%,-0.60%,-0.60%
"Sweetwater County, WY",Nov-18,$222K,11.00%,-3.30%,39,-20.40%,2.60%,33,-25.00%,-13.20%,254,-2.30%,-20.90%,151,57,31,96.00%,0.20%,-3.30%
"Sweetwater County, WY",Dec-18,$150K,-32.40%,-31.00%,31,-20.50%,-13.90%,12,-63.60%,-42.90%,240,-5.50%,-22.60%,131,-20,0,96.90%,0.80%,0.50%
"Sweetwater County, WY",Jan-19,$232K,54.70%,45.50%,29,-6.50%,3.60%,39,225.00%,-11.40%,248,3.30%,-23.20%,168,37,22,98.00%,1.10%,3.70%
"Sweetwater County, WY",Feb-19,$228K,-1.70%,4.90%,39,34.50%,-15.20%,35,-10.30%,-14.60%,238,-4.00%,-24.90%,163,-5,32,98.40%,0.40%,1.10%
"Sweetwater County, WY",Mar-19,$195K,-14.50%,-9.90%,43,10.30%,-17.30%,39,11.40%,-27.80%,236,-0.80%,-22.10%,145,-18,30,94.90%,-3.40%,-1.50%
"Sweetwater County, WY",Apr-19,$221K,13.10%,9.20%,52,20.90%,8.30%,59,51.30%,15.70%,243,3.00%,-18.50%,210,65,70,98.50%,3.60%,3.00%
"Sweetwater County, WY",May-19,$212K,-3.90%,-14.20%,55,5.80%,19.60%,60,1.70%,-4.80%,238,-2.10%,-23.20%,101,-109,-34,96.20%,-2.30%,-1.50%
"Sweetwater County, WY",Jun-19,$225K,6.10%,0.70%,69,25.50%,35.30%,60,0.00%,7.10%,231,-2.90%,-22.00%,117,16,-3,97.30%,1.10%,0.10%
"Sweetwater County, WY",Jul-19,$244K,8.60%,7.70%,66,-4.30%,40.40%,49,-18.30%,6.50%,214,-7.40%,-24.40%,86,-31,-66,97.40%,0.20%,0.00%
"Sweetwater County, WY",Aug-19,$201K,-17.90%,8.50%,68,3.00%,6.30%,54,10.20%,14.90%,203,-5.10%,-21.90%,89,3,4,97.30%,-0.10%,1.00%
"Sweetwater County, WY",Sep-19,$208K,3.60%,-9.60%,43,-36.80%,30.30%,51,-5.60%,21.40%,215,5.90%,-18.60%,104,15,-57,96.60%,-0.80%,0.10%
"Sweetwater County, WY",Oct-19,$224K,7.70%,12.00%,55,27.90%,12.20%,58,13.70%,31.80%,224,4.20%,-13.80%,100,-4,6,95.50%,-1.00%,-0.30%
"Sweetwater County, WY",Nov-19,$225K,0.40%,1.40%,43,-21.80%,10.30%,24,-58.60%,-27.30%,207,-7.60%,-18.50%,93,-7,-58,96.00%,0.50%,0.00%
"Sweetwater County, WY",Dec-19,$221K,-1.80%,47.30%,40,-7.00%,29.00%,31,29.20%,158.30%,201,-2.90%,-16.30%,68,-25,-63,96.00%,0.10%,-0.80%
"Sweetwater County, WY",Jan-20,$215K,-2.70%,-7.30%,28,-30.00%,-3.40%,48,54.80%,23.10%,219,9.00%,-11.70%,115,47,-53,97.50%,1.50%,-0.50%
"Sweetwater County, WY",Feb-20,$237K,10.40%,4.10%,24,-14.30%,-38.50%,35,-27.10%,0.00%,230,5.00%,-3.40%,172,57,9,96.50%,-1.00%,-1.90%
"Sweetwater County, WY",Mar-20,$240K,1.10%,23.10%,65,170.80%,51.20%,45,28.60%,15.40%,217,-5.70%,-8.10%,98,-74,-47,97.70%,1.20%,2.80%
"Sweetwater County, WY",Apr-20,$249K,3.60%,12.80%,42,-35.40%,-19.20%,39,-13.30%,-33.90%,213,-1.80%,-12.30%,159,61,-51,98.00%,0.30%,-0.60%
"Sweetwater County, WY",May-20,$225K,-9.50%,6.10%,45,7.10%,-18.20%,51,30.80%,-15.00%,217,1.90%,-8.80%,132,-27,31,96.50%,-1.50%,0.30%
"Sweetwater County, WY",Jun-20,$223K,-1.10%,-1.10%,60,33.30%,-13.00%,51,0.00%,-15.00%,209,-3.70%,-9.50%,81,-51,-36,96.20%,-0.30%,-1.10%
"Sweetwater County, WY",Jul-20,$235K,5.60%,-3.90%,57,-5.00%,-13.60%,63,23.50%,28.60%,215,2.90%,0.50%,77,-4,-9,97.30%,1.10%,-0.10%
"Sweetwater County, WY",Aug-20,$205K,-12.80%,2.10%,45,-21.10%,-33.80%,56,-11.10%,3.70%,229,6.50%,12.80%,74,-3,-15,96.90%,-0.40%,-0.40%
"Sweetwater County, WY",Sep-20,$227K,10.60%,9.00%,43,-4.40%,0.00%,35,-37.50%,-31.40%,219,-4.40%,1.90%,86,12,-18,96.10%,-0.80%,-0.40%
"Sweetwater County, WY",Oct-20,$215K,-5.20%,-4.00%,55,27.90%,0.00%,40,14.30%,-31.00%,206,-5.90%,-8.00%,97,11,-3,95.70%,-0.40%,0.20%
"Sweetwater County, WY",Nov-20,$240K,11.60%,6.70%,41,-25.50%,-4.70%,34,-15.00%,41.70%,199,-3.40%,-3.90%,115,18,22,98.80%,3.10%,2.80%
"Sweetwater County, WY",Dec-20,$235K,-2.10%,6.30%,42,2.40%,5.00%,29,-14.70%,-6.50%,188,-5.50%,-6.50%,111,-4,43,97.30%,-1.60%,1.20%
"Sweetwater County, WY",Jan-21,$245K,4.30%,14.00%,35,-16.70%,25.00%,36,24.10%,-25.00%,180,-4.30%,-17.80%,88,-23,-27,97.20%,-0.10%,-0.30%
"Sweetwater County, WY",Feb-21,$226K,-7.70%,-4.70%,42,20.00%,75.00%,43,19.40%,22.90%,183,1.70%,-20.40%,114,26,-58,97.70%,0.50%,1.30%
"Sweetwater County, WY",Mar-21,$250K,10.50%,4.20%,53,26.20%,-18.50%,44,2.30%,-2.20%,179,-2.20%,-17.50%,103,-11,5,97.00%,-0.70%,-0.70%
"Sweetwater County, WY",Apr-21,$229K,-8.60%,-8.10%,55,3.80%,31.00%,50,13.60%,28.20%,176,-1.70%,-17.40%,74,-29,-85,97.00%,-0.10%,-1.00%
"Sweetwater County, WY",May-21,$245K,7.20%,8.90%,65,18.20%,44.40%,43,-14.00%,-15.70%,162,-8.00%,-25.30%,92,18,-40,97.90%,0.90%,1.40%
"Sweetwater County, WY",Jun-21,$235K,-4.10%,5.60%,56,-13.80%,-6.70%,51,18.60%,0.00%,158,-2.50%,-24.40%,69,-23,-12,98.00%,0.10%,1.80%
"Sweetwater County, WY",Jul-21,$260K,10.60%,10.60%,69,23.20%,21.10%,51,0.00%,-19.00%,141,-10.80%,-34.40%,72,3,-5,98.80%,0.70%,1.50%
"Sweetwater County, WY",Aug-21,$254K,-2.50%,23.70%,44,-36.20%,-2.20%,59,15.70%,5.40%,153,8.50%,-33.20%,53,-19,-21,98.50%,-0.20%,1.60%
"Sweetwater County, WY",Sep-21,$245K,-3.60%,7.90%,50,13.60%,16.30%,38,-35.60%,8.60%,142,-7.20%,-35.20%,62,9,-24,97.70%,-0.80%,1.60%
"Sweetwater County, WY",Oct-21,$228K,-6.70%,6.00%,38,-24.00%,-30.90%,49,28.90%,22.50%,149,4.90%,-27.70%,71,9,-26,97.60%,-0.10%,1.90%
"Sweetwater County, WY",Nov-21,$240K,5.30%,0.00%,62,63.20%,51.20%,35,-28.60%,2.90%,125,-16.10%,-37.20%,70,-1,-45,97.50%,-0.10%,-1.30%
"Sweetwater County, WY",Dec-21,$250K,4.20%,6.40%,45,-27.40%,7.10%,29,-17.10%,0.00%,107,-14.40%,-43.10%,63,-7,-48,98.10%,0.60%,0.80%
"Sweetwater County, WY",Jan-22,$220K,-12.00%,-10.20%,33,-26.70%,-5.70%,27,-6.90%,-25.00%,101,-5.60%,-43.90%,67,4,-21,97.40%,-0.70%,0.20%
"Sweetwater County, WY",Feb-22,$250K,13.60%,10.50%,31,-6.10%,-26.20%,40,48.10%,-7.00%,107,5.90%,-41.50%,68,1,-46,97.70%,0.30%,0.00%
"Sweetwater County, WY",Mar-22,$232K,-7.40%,-7.40%,40,29.00%,-24.50%,42,5.00%,-4.50%,109,1.90%,-39.10%,61,-7,-42,98.40%,0.70%,1.40%
"Sweetwater County, WY",Apr-22,$255K,10.20%,11.60%,43,7.50%,-21.80%,49,16.70%,-2.00%,116,6.40%,-34.10%,49,-12,-25,99.00%,0.60%,2.00%
"Sweetwater County, WY",May-22,$250K,-2.00%,2.00%,44,2.30%,-32.30%,46,-6.10%,7.00%,121,4.30%,-25.30%,58,9,-34,96.30%,-2.80%,-1.60%
"Sweetwater County, WY",Jun-22,$297K,19.00%,26.60%,62,40.90%,10.70%,47,2.20%,-7.80%,109,-9.90%,-31.00%,51,-7,-18,99.00%,2.70%,1.00%
"Sweetwater County, WY",Jul-22,$238K,-19.90%,-8.30%,41,-33.90%,-40.60%,35,-25.50%,-31.40%,105,-3.70%,-25.50%,54,3,-18,96.90%,-2.10%,-1.90%
"Sweetwater County, WY",Aug-22,$285K,19.50%,12.40%,31,-24.40%,-29.50%,40,14.30%,-32.20%,109,3.80%,-28.80%,51,-3,-2,97.90%,1.00%,-0.60%
"Sweetwater County, WY",Sep-22,$240K,-15.80%,-1.80%,47,51.60%,-6.00%,36,-10.00%,-5.30%,94,-13.80%,-33.80%,57,6,-5,96.50%,-1.40%,-1.30%
"Sweetwater County, WY",Oct-22,$245K,2.10%,7.50%,37,-21.30%,-2.60%,33,-8.30%,-32.70%,83,-11.70%,-44.30%,54,-3,-17,97.20%,0.70%,-0.40%
"Sweetwater County, WY",Nov-22,$255K,4.10%,6.30%,26,-29.70%,-58.10%,28,-15.20%,-20.00%,89,7.20%,-28.80%,46,-8,-24,99.20%,2.00%,1.70%
"Sweetwater County, WY",Dec-22,$239K,-6.50%,-4.60%,30,15.40%,-33.30%,22,-21.40%,-24.10%,81,-9.00%,-24.30%,84,38,21,97.40%,-1.80%,-0.70%
"Sweetwater County, WY",Jan-23,$275K,15.30%,25.00%,21,-30.00%,-36.40%,39,77.30%,44.40%,95,17.30%,-5.90%,67,-17,0,97.50%,0.10%,0.10%
"Sweetwater County, WY",Feb-23,$241K,-12.30%,-3.50%,28,33.30%,-9.70%,24,-38.50%,-40.00%,88,-7.40%,-17.80%,77,10,9,96.30%,-1.20%,-1.40%
"Sweetwater County, WY",Mar-23,$250K,3.60%,8.00%,32,14.30%,-20.00%,29,20.80%,-31.00%,83,-5.70%,-23.90%,54,-23,-7,97.20%,0.90%,-1.20%
"Sweetwater County, WY",Apr-23,$262K,5.00%,2.90%,26,-18.80%,-39.50%,43,48.30%,-12.20%,97,16.90%,-16.40%,54,0,5,98.20%,0.90%,-0.90%
"Sweetwater County, WY",May-23,$261K,-0.60%,4.40%,38,46.20%,-13.60%,53,23.30%,15.20%,112,15.50%,-7.40%,51,-3,-7,98.30%,0.10%,2.00%
"Sweetwater County, WY",Jun-23,$275K,5.40%,-7.50%,38,0.00%,-38.70%,57,7.50%,21.30%,125,11.60%,14.70%,55,4,4,98.00%,-0.20%,-0.90%
"Sweetwater County, WY",Jul-23,$300K,9.10%,25.80%,39,2.60%,-4.90%,48,-15.80%,37.10%,126,0.80%,20.00%,52,-3,-2,100.00%,2.00%,3.10%
"Sweetwater County, WY",Aug-23,$288K,-4.20%,0.90%,36,-7.70%,16.10%,53,10.40%,32.50%,135,7.10%,23.90%,58,6,7,97.70%,-2.30%,-0.20%
"Sweetwater County, WY",Sep-23,$300K,4.30%,25.00%,49,36.10%,4.30%,47,-11.30%,30.60%,111,-17.80%,18.10%,58,0,1,98.60%,0.90%,2.10%
"Sweetwater County, WY",Oct-23,$309K,3.00%,26.10%,37,-24.50%,0.00%,30,-36.20%,-9.10%,88,-20.70%,6.00%,45,-13,-9,97.40%,-1.20%,0.20%
"Sweetwater County, WY",Nov-23,$276K,-10.70%,8.20%,28,-24.30%,7.70%,26,-13.30%,-7.10%,93,5.70%,4.50%,49,4,3,98.10%,0.70%,-1.10%
"Sweetwater County, WY",Dec-23,$245K,-11.20%,2.70%,22,-21.40%,-26.70%,10,-61.50%,-54.50%,83,-10.80%,2.50%,66,17,-18,98.60%,0.50%,1.20%
"Sweetwater County, WY",Jan-24,$262K,6.90%,-4.70%,17,-22.70%,-19.00%,32,220.00%,-17.90%,73,-12.00%,-23.20%,50,-16,-17,97.30%,-1.30%,-0.20%
"Sweetwater County, WY",Feb-24,$254K,-3.20%,5.10%,22,29.40%,-21.40%,32,0.00%,33.30%,77,5.50%,-12.50%,101,51,24,97.70%,0.50%,1.40%
"Sweetwater County, WY",Mar-24,$293K,15.70%,17.30%,36,63.60%,12.50%,37,15.60%,27.60%,63,-18.20%,-24.10%,56,-45,2,100.20%,2.40%,2.90%
"Sweetwater County, WY",Apr-24,$285K,-2.80%,8.60%,43,19.40%,65.40%,65,75.70%,51.20%,77,22.20%,-20.60%,41,-15,-13,97.90%,-2.30%,-0.30%
"Sweetwater County, WY",May-24,$265K,-7.00%,1.50%,41,-4.70%,7.90%,50,-23.10%,-5.70%,95,23.40%,-15.20%,34,-7,-17,98.50%,0.60%,0.20%
"Sweetwater County, WY",Jun-24,$323K,21.90%,17.50%,41,0.00%,7.90%,43,-14.00%,-24.60%,83,-12.60%,-33.60%,27,-7,-28,97.20%,-1.30%,-0.80%
"Teton County, WY",Oct-13,$648K,,,39,,,15,,,160,,,163,,,,,
"Teton County, WY",Nov-13,$695K,7.30%,,39,0.00%,,19,26.70%,,150,-6.30%,,159,-4,,,,
"Teton County, WY",Dec-13,$598K,-14.00%,,29,-25.60%,,17,-10.50%,,138,-8.00%,,121,-38,,,,
"Teton County, WY",Jan-14,$799K,33.60%,,18,-37.90%,,22,29.40%,,145,5.10%,,166,45,,,,
"Teton County, WY",Feb-14,$779K,-2.50%,,21,16.70%,,20,-9.10%,,146,0.70%,,175,9,,,,
"Teton County, WY",Mar-14,$752K,-3.50%,,28,33.30%,,24,20.00%,,144,-1.40%,,160,-15,,,,
