Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY 
"Smithfield, RI",Apr-20,$305K,6.10%,-1.90%,23,15.00%,9.50%,18,-37.90%,-48.60%,51,-16.40%,-28.20%,67,-3,-7,99.10%,0.60%,2.10%
"Smithfield, RI",May-20,$318K,4.30%,10.60%,17,-26.10%,-46.90%,30,66.70%,-38.80%,52,2.00%,-39.50%,37,-30,-19,98.90%,-0.10%,0.70%
"Smithfield, RI",Jun-20,$331K,4.10%,0.30%,29,70.60%,0.00%,31,3.30%,-27.90%,49,-5.80%,-49.50%,29,-8,-8,99.90%,1.00%,0.10%
"Smithfield, RI",Jul-20,$357K,7.70%,20.50%,32,10.30%,18.50%,43,38.70%,4.90%,54,10.20%,-43.80%,42,13,0,99.00%,-0.90%,1.10%
"Smithfield, RI",Aug-20,$333K,-6.60%,3.40%,32,0.00%,-17.90%,45,4.70%,28.60%,60,11.10%,-39.40%,37,-5,-14,100.70%,1.70%,1.20%
"Smithfield, RI",Sep-20,$344K,3.20%,18.50%,38,18.80%,40.70%,32,-28.90%,10.30%,49,-18.30%,-44.30%,28,-9,-8,100.50%,-0.20%,2.60%
"Smithfield, RI",Oct-20,$332K,-3.40%,2.00%,43,13.20%,65.40%,27,-15.60%,-6.90%,46,-6.10%,-42.50%,25,-3,-40,100.30%,-0.20%,2.20%
"Smithfield, RI",Nov-20,$315K,-5.30%,5.50%,30,-30.20%,-21.10%,17,-37.00%,-29.20%,43,-6.50%,-31.70%,36,11,-18,100.80%,0.40%,3.00%
"Smithfield, RI",Dec-20,$296K,-5.90%,2.40%,27,-10.00%,-25.00%,15,-11.80%,-25.00%,33,-23.30%,-45.00%,37,1,-33,101.50%,0.70%,2.00%
"Smithfield, RI",Jan-21,$353K,19.30%,3.80%,17,-37.00%,13.30%,13,-13.30%,-35.00%,24,-27.30%,-59.30%,61,24,7,99.90%,-1.60%,2.10%
"Smithfield, RI",Feb-21,$332K,-5.80%,15.60%,20,17.60%,-9.10%,13,0.00%,-35.00%,24,0.00%,-60.00%,36,-25,-26,102.30%,2.50%,4.00%
"Smithfield, RI",Mar-21,$304K,-8.60%,5.70%,16,-20.00%,-20.00%,29,123.10%,0.00%,31,29.20%,-49.20%,48,12,-22,98.20%,-4.20%,-0.30%
"Smithfield, RI",Apr-21,$335K,10.20%,9.80%,13,-18.80%,-43.50%,34,17.20%,88.90%,38,22.60%,-25.50%,13,-35,-54,102.50%,4.40%,3.50%
"Smithfield, RI",May-21,$330K,-1.50%,3.80%,24,84.60%,41.20%,41,20.60%,36.70%,41,7.90%,-21.20%,19,6,-18,101.80%,-0.80%,2.80%
"Smithfield, RI",Jun-21,$390K,18.20%,17.80%,36,50.00%,24.10%,25,-39.00%,-19.40%,36,-12.20%,-26.50%,15,-4,-14,104.50%,2.80%,4.60%
"Smithfield, RI",Jul-21,$393K,0.60%,10.10%,28,-22.20%,-12.50%,35,40.00%,-18.60%,50,38.90%,-7.40%,28,13,-14,103.80%,-0.70%,4.80%
"Smithfield, RI",Aug-21,$345K,-12.10%,3.60%,32,14.30%,0.00%,28,-20.00%,-37.80%,47,-6.00%,-21.70%,32,4,-5,102.80%,-1.00%,2.10%
"Smithfield, RI",Sep-21,$371K,7.40%,7.80%,18,-43.80%,-52.60%,26,-7.10%,-18.80%,47,0.00%,-4.10%,34,2,6,100.50%,-2.30%,0.00%
"Smithfield, RI",Oct-21,$380K,2.60%,14.50%,30,66.70%,-30.20%,27,3.80%,0.00%,40,-14.90%,-13.00%,25,-9,0,101.70%,1.20%,1.30%
"Smithfield, RI",Nov-21,$397K,4.50%,26.20%,27,-10.00%,-10.00%,22,-18.50%,29.40%,37,-7.50%,-14.00%,38,13,2,101.00%,-0.70%,0.20%
"Smithfield, RI",Dec-21,$365K,-8.10%,23.30%,33,22.20%,22.20%,13,-40.90%,-13.30%,26,-29.70%,-21.20%,40,2,3,100.40%,-0.50%,-1.10%
"Smithfield, RI",Jan-22,$347K,-4.90%,-1.60%,16,-51.50%,-5.90%,9,-30.80%,-30.80%,19,-26.90%,-20.80%,26,-14,-35,100.10%,-0.30%,0.20%
"Smithfield, RI",Feb-22,$393K,13.00%,18.10%,14,-12.50%,-30.00%,18,100.00%,38.50%,24,26.30%,0.00%,47,21,11,101.20%,1.10%,-1.10%
"Smithfield, RI",Mar-22,$351K,-10.60%,15.50%,19,35.70%,18.80%,23,27.80%,-20.70%,26,8.30%,-16.10%,14,-33,-34,103.40%,2.20%,5.20%
"Smithfield, RI",Apr-22,$418K,19.10%,24.80%,20,5.30%,53.80%,34,47.80%,0.00%,37,42.30%,-2.60%,11,-3,-2,104.50%,1.00%,1.90%
"Smithfield, RI",May-22,$436K,4.40%,32.20%,20,0.00%,-16.70%,32,-5.90%,-22.00%,40,8.10%,-2.40%,14,3,-5,105.20%,0.80%,3.50%
"Smithfield, RI",Jun-22,$405K,-7.20%,3.80%,23,15.00%,-36.10%,34,6.30%,36.00%,44,10.00%,22.20%,30,16,15,102.80%,-2.40%,-1.70%
"Smithfield, RI",Jul-22,$413K,1.90%,5.10%,28,21.70%,0.00%,19,-44.10%,-45.70%,38,-13.60%,-24.00%,11,-19,-17,101.20%,-1.60%,-2.60%
"Smithfield, RI",Aug-22,$417K,1.00%,20.70%,26,-7.10%,-18.80%,28,47.40%,0.00%,37,-2.60%,-21.30%,20,9,-12,101.20%,0.00%,-1.60%
"Smithfield, RI",Sep-22,$400K,-4.00%,8.00%,15,-42.30%,-16.70%,26,-7.10%,0.00%,43,16.20%,-8.50%,19,-1,-15,101.00%,-0.20%,0.50%
"Smithfield, RI",Oct-22,$394K,-1.50%,3.70%,23,53.30%,-23.30%,23,-11.50%,-14.80%,49,14.00%,22.50%,22,3,-3,101.50%,0.50%,-0.20%
"Smithfield, RI",Nov-22,$419K,6.50%,5.70%,18,-21.70%,-33.30%,16,-30.40%,-27.30%,42,-14.30%,13.50%,30,8,-8,99.40%,-2.10%,-1.50%
"Smithfield, RI",Dec-22,$447K,6.40%,22.30%,22,22.20%,-33.30%,11,-31.30%,-15.40%,34,-19.00%,30.80%,32,2,-8,100.10%,0.70%,-0.30%
"Smithfield, RI",Jan-23,$335K,-25.00%,-3.50%,10,-54.50%,-37.50%,14,27.30%,55.60%,31,-8.80%,63.20%,32,0,6,100.10%,-0.10%,-0.10%
"Smithfield, RI",Feb-23,$327K,-2.40%,-16.70%,11,10.00%,-21.40%,15,7.10%,-16.70%,24,-22.60%,0.00%,42,10,-5,100.30%,0.20%,-0.90%
"Smithfield, RI",Mar-23,$383K,17.10%,9.10%,19,72.70%,0.00%,13,-13.30%,-43.50%,18,-25.00%,-30.80%,43,1,29,97.00%,-3.30%,-6.40%
"Smithfield, RI",Apr-23,$400K,4.40%,-4.30%,17,-10.50%,-15.00%,14,7.70%,-58.80%,15,-16.70%,-59.50%,24,-19,13,98.60%,1.60%,-5.80%
"Smithfield, RI",May-23,$411K,2.60%,-5.90%,16,-5.90%,-20.00%,22,57.10%,-31.30%,17,13.30%,-57.50%,6,-18,-8,103.20%,4.50%,-2.00%
"Smithfield, RI",Jun-23,$464K,12.90%,14.40%,17,6.30%,-26.10%,20,-9.10%,-41.20%,26,52.90%,-40.90%,8,2,-22,104.20%,1.00%,1.30%
"Smithfield, RI",Jul-23,$445K,-4.00%,7.90%,14,-17.60%,-50.00%,20,0.00%,5.30%,25,-3.80%,-34.20%,23,15,12,103.80%,-0.30%,2.60%
"Smithfield, RI",Aug-23,$379K,-14.90%,-9.10%,10,-28.60%,-61.50%,28,40.00%,0.00%,33,32.00%,-10.80%,16,-7,-4,102.70%,-1.10%,1.50%
"Smithfield, RI",Sep-23,$350K,-7.60%,-12.50%,15,50.00%,0.00%,5,-82.10%,-80.80%,20,-39.40%,-53.50%,24,8,5,102.40%,-0.30%,1.40%
"Smithfield, RI",Oct-23,$375K,7.10%,-4.80%,22,46.70%,-4.30%,25,400.00%,8.70%,29,45.00%,-40.80%,22,-2,0,102.30%,-0.10%,0.80%
"Smithfield, RI",Nov-23,$453K,20.70%,7.90%,16,-27.30%,-11.10%,14,-44.00%,-12.50%,29,0.00%,-31.00%,15,-7,-15,103.00%,0.70%,3.50%
"Smithfield, RI",Dec-23,$395K,-12.70%,-11.50%,9,-43.80%,-59.10%,16,14.30%,45.50%,29,0.00%,-14.70%,43,28,11,98.80%,-4.10%,-1.30%
"Smithfield, RI",Jan-24,$440K,11.40%,31.30%,11,22.20%,10.00%,14,-12.50%,0.00%,24,-17.20%,-22.60%,31,-12,-1,102.00%,3.10%,1.90%
"Smithfield, RI",Feb-24,$488K,10.90%,49.20%,9,-18.20%,-18.20%,21,50.00%,40.00%,33,37.50%,37.50%,19,-12,-23,100.20%,-1.80%,-0.10%
"Smithfield, RI",Mar-24,$398K,-18.50%,3.80%,18,100.00%,-5.30%,16,-23.80%,23.10%,24,-27.30%,33.30%,26,7,-17,101.70%,1.50%,4.70%
"Smithfield, RI",Apr-24,$500K,25.80%,25.00%,17,-5.60%,0.00%,24,50.00%,71.40%,27,12.50%,80.00%,26,0,2,103.20%,1.50%,4.50%
"Smithfield, RI",May-24,$500K,0.00%,21.80%,19,11.80%,18.80%,27,12.50%,22.70%,31,14.80%,82.40%,27,1,21,102.40%,-0.70%,-0.70%
"Smithfield, RI",Jun-24,$522K,4.40%,12.60%,11,-42.10%,-35.30%,29,7.40%,45.00%,41,32.30%,57.70%,12,-15,4,102.30%,-0.10%,-1.80%
"South Kingstown, RI",Jan-12,$305K,50.20%,4.30%,19,-17.40%,-13.60%,39,56.00%,14.70%,209,1.50%,13.60%,80,28,-45,93.60%,3.40%,1.70%
"South Kingstown, RI",Feb-12,$258K,-15.50%,-21.90%,14,-26.30%,-26.30%,38,-2.60%,22.60%,212,1.40%,14.60%,178,98,30,92.10%,-1.40%,-2.20%
"South Kingstown, RI",Mar-12,$315K,22.10%,-6.10%,23,64.30%,21.10%,60,57.90%,-16.70%,207,-2.40%,-1.00%,122,-56,7,91.20%,-0.90%,-4.80%
"South Kingstown, RI",Apr-12,$300K,-4.70%,-6.30%,23,0.00%,9.50%,66,10.00%,10.00%,227,9.70%,-4.20%,148,26,24,94.00%,2.70%,-0.10%
"South Kingstown, RI",May-12,$309K,2.90%,2.80%,34,47.80%,-2.90%,73,10.60%,-5.20%,253,11.50%,-7.00%,118,-30,27,94.50%,0.50%,-1.60%
"South Kingstown, RI",Jun-12,$304K,-1.50%,2.20%,38,11.80%,11.80%,60,-17.80%,20.00%,260,2.80%,-1.90%,49,-69,-19,95.50%,1.00%,0.10%
"South Kingstown, RI",Jul-12,$255K,-16.10%,7.40%,42,10.50%,40.00%,44,-26.70%,10.00%,257,-1.20%,-1.90%,52,3,0,94.00%,-1.50%,2.80%
"South Kingstown, RI",Aug-12,$300K,17.60%,6.60%,27,-35.70%,-20.60%,36,-18.20%,-26.50%,232,-9.70%,-10.10%,123,71,59,96.40%,2.40%,0.50%
"South Kingstown, RI",Sep-12,$310K,3.30%,-3.90%,35,29.60%,-5.40%,53,47.20%,76.70%,223,-3.90%,-9.00%,115,-8,19,94.80%,-1.60%,2.00%
"South Kingstown, RI",Oct-12,$280K,-9.70%,-9.70%,39,11.40%,105.30%,39,-26.40%,5.40%,210,-5.80%,-10.60%,93,-22,-30,95.40%,0.70%,1.70%
"South Kingstown, RI",Nov-12,$336K,20.00%,22.10%,35,-10.30%,66.70%,29,-25.60%,7.40%,196,-6.70%,-13.70%,87,-6,-38,96.20%,0.80%,2.50%
"South Kingstown, RI",Dec-12,$333K,-1.00%,63.80%,30,-14.30%,30.40%,21,-27.60%,-16.00%,173,-11.70%,-16.00%,126,39,74,94.90%,-1.30%,4.70%
"South Kingstown, RI",Jan-13,$338K,1.70%,10.80%,15,-50.00%,-21.10%,41,95.20%,5.10%,179,3.50%,-14.40%,117,-9,37,96.60%,1.70%,3.00%
"South Kingstown, RI",Feb-13,$280K,-17.20%,8.60%,20,33.30%,42.90%,44,7.30%,15.80%,192,7.30%,-9.40%,63,-54,-115,95.60%,-1.00%,3.50%
"South Kingstown, RI",Mar-13,$324K,15.70%,3.00%,27,35.00%,17.40%,67,52.30%,11.70%,217,13.00%,4.80%,118,55,-4,95.20%,-0.40%,4.00%
"South Kingstown, RI",Apr-13,$293K,-9.60%,-2.30%,32,18.50%,39.10%,89,32.80%,34.80%,239,10.10%,5.30%,44,-74,-104,95.30%,0.10%,1.40%
"South Kingstown, RI",May-13,$293K,0.00%,-5.00%,45,40.60%,32.40%,61,-31.50%,-16.40%,249,4.20%,-1.60%,72,28,-46,96.80%,1.40%,2.30%
"South Kingstown, RI",Jun-13,$290K,-1.10%,-4.60%,67,48.90%,76.30%,63,3.30%,5.00%,249,0.00%,-4.20%,76,4,27,95.40%,-1.40%,-0.10%
"South Kingstown, RI",Jul-13,$265K,-8.60%,3.90%,32,-52.20%,-23.80%,53,-15.90%,20.50%,245,-1.60%,-4.70%,50,-26,-2,97.10%,1.70%,3.10%
"South Kingstown, RI",Aug-13,$275K,3.80%,-8.30%,41,28.10%,51.90%,48,-9.40%,33.30%,251,2.40%,8.20%,52,2,-71,95.70%,-1.40%,-0.70%
"South Kingstown, RI",Sep-13,$355K,28.90%,14.40%,44,7.30%,25.70%,45,-6.30%,-15.10%,244,-2.80%,9.40%,85,33,-30,96.50%,0.80%,1.70%
"South Kingstown, RI",Oct-13,$337K,-5.10%,20.20%,40,-9.10%,2.60%,34,-24.40%,-12.80%,235,-3.70%,11.90%,44,-41,-49,96.60%,0.10%,1.20%
"South Kingstown, RI",Nov-13,$288K,-14.40%,-14.30%,33,-17.50%,-5.70%,36,5.90%,24.10%,222,-5.50%,13.30%,115,71,28,95.80%,-0.80%,-0.40%
"South Kingstown, RI",Dec-13,$320K,11.10%,-3.80%,28,-15.20%,-6.70%,28,-22.20%,33.30%,207,-6.80%,19.70%,154,39,28,95.00%,-0.80%,0.10%
"South Kingstown, RI",Jan-14,$316K,-1.30%,-6.50%,22,-21.40%,46.70%,22,-21.40%,-46.30%,196,-5.30%,9.50%,131,-23,14,94.80%,-0.30%,-1.80%
"South Kingstown, RI",Feb-14,$325K,2.80%,16.10%,19,-13.60%,-5.00%,32,45.50%,-27.30%,192,-2.00%,0.00%,104,-27,41,95.60%,0.80%,-0.10%
"South Kingstown, RI",Mar-14,$325K,-0.10%,0.20%,20,5.30%,-25.90%,59,84.40%,-11.90%,221,15.10%,1.80%,117,13,-1,95.10%,-0.40%,-0.10%
"South Kingstown, RI",Apr-14,$320K,-1.50%,9.20%,16,-20.00%,-50.00%,69,16.90%,-22.50%,235,6.30%,-1.70%,104,-13,60,96.70%,1.50%,1.30%
"South Kingstown, RI",May-14,$298K,-6.90%,1.70%,34,112.50%,-24.40%,74,7.20%,21.30%,265,12.80%,6.40%,95,-9,23,96.10%,-0.60%,-0.70%
"South Kingstown, RI",Jun-14,$279K,-6.40%,-3.80%,51,50.00%,-23.90%,78,5.40%,23.80%,282,6.40%,13.30%,76,-19,0,96.30%,0.20%,0.90%
"South Kingstown, RI",Jul-14,$250K,-10.40%,-5.70%,34,-33.30%,6.30%,50,-35.90%,-5.70%,278,-1.40%,13.50%,84,8,34,95.80%,-0.40%,-1.20%
"South Kingstown, RI",Aug-14,$285K,14.00%,3.60%,47,38.20%,14.60%,56,12.00%,16.70%,272,-2.20%,8.40%,96,12,44,94.30%,-1.60%,-1.40%
"South Kingstown, RI",Sep-14,$299K,4.90%,-15.70%,48,2.10%,9.10%,52,-7.10%,15.60%,264,-2.90%,8.20%,101,5,16,95.60%,1.40%,-0.90%
"South Kingstown, RI",Oct-14,$327K,9.40%,-2.80%,52,8.30%,30.00%,48,-7.70%,41.20%,246,-6.80%,4.70%,94,-7,50,95.80%,0.10%,-0.90%
"South Kingstown, RI",Nov-14,$295K,-9.70%,2.60%,36,-30.80%,9.10%,33,-31.30%,-8.30%,220,-10.60%,-0.90%,101,7,-14,95.80%,0.00%,0.00%
"South Kingstown, RI",Dec-14,$300K,1.50%,-6.30%,43,19.40%,53.60%,18,-45.50%,-35.70%,191,-13.20%,-7.70%,124,23,-30,94.20%,-1.50%,-0.80%
"South Kingstown, RI",Jan-15,$365K,21.70%,15.50%,21,-51.20%,-4.50%,30,66.70%,36.40%,187,-2.10%,-4.60%,129,5,-2,94.40%,0.20%,-0.40%
"South Kingstown, RI",Feb-15,$239K,-34.40%,-26.30%,22,4.80%,15.80%,20,-33.30%,-37.50%,172,-8.00%,-10.40%,140,11,36,94.70%,0.30%,-0.80%
"South Kingstown, RI",Mar-15,$286K,19.40%,-11.90%,38,72.70%,90.00%,42,110.00%,-28.80%,170,-1.20%,-23.10%,206,66,89,94.20%,-0.60%,-1.00%
"South Kingstown, RI",Apr-15,$267K,-6.60%,-16.50%,32,-15.80%,100.00%,83,97.60%,20.30%,205,20.60%,-12.80%,142,-64,38,96.90%,2.80%,0.20%
"South Kingstown, RI",May-15,$304K,13.60%,1.80%,38,18.80%,11.80%,61,-26.50%,-17.60%,221,7.80%,-16.60%,155,13,60,96.00%,-0.90%,-0.10%
"South Kingstown, RI",Jun-15,$328K,8.10%,17.60%,47,23.70%,-7.80%,85,39.30%,9.00%,257,16.30%,-8.90%,74,-81,-2,96.30%,0.40%,0.10%
"South Kingstown, RI",Jul-15,$327K,-0.30%,30.80%,39,-17.00%,14.70%,63,-25.90%,26.00%,253,-1.60%,-9.00%,75,1,-9,95.40%,-0.90%,-0.40%
"South Kingstown, RI",Aug-15,$340K,4.00%,19.30%,45,15.40%,-4.30%,51,-19.00%,-8.90%,255,0.80%,-6.30%,77,2,-19,95.70%,0.30%,1.50%
"South Kingstown, RI",Sep-15,$279K,-17.90%,-6.70%,35,-22.20%,-27.10%,55,7.80%,5.80%,248,-2.70%,-6.10%,72,-5,-29,96.30%,0.60%,0.70%
"South Kingstown, RI",Oct-15,$307K,9.90%,-6.30%,45,28.60%,-13.50%,42,-23.60%,-12.50%,227,-8.50%,-7.70%,98,26,4,95.40%,-0.90%,-0.40%
"South Kingstown, RI",Nov-15,$297K,-3.10%,0.50%,42,-6.70%,16.70%,26,-38.10%,-21.20%,204,-10.10%,-7.30%,71,-27,-30,95.10%,-0.30%,-0.70%
"South Kingstown, RI",Dec-15,$310K,4.40%,3.30%,36,-14.30%,-16.30%,18,-30.80%,0.00%,175,-14.20%,-8.40%,90,19,-34,94.40%,-0.70%,0.10%
"South Kingstown, RI",Jan-16,$310K,0.00%,-15.10%,11,-69.40%,-47.60%,35,94.40%,16.70%,171,-2.30%,-8.60%,126,36,-3,95.80%,1.40%,1.40%
"South Kingstown, RI",Feb-16,$273K,-12.10%,13.80%,28,154.50%,27.30%,32,-8.60%,60.00%,169,-1.20%,-1.70%,134,8,-6,95.80%,0.00%,1.10%
"South Kingstown, RI",Mar-16,$359K,31.70%,25.50%,36,28.60%,-5.30%,64,100.00%,52.40%,191,13.00%,12.40%,132,-2,-74,95.50%,-0.20%,1.40%
"South Kingstown, RI",Apr-16,$332K,-7.50%,24.20%,43,19.40%,34.40%,51,-20.30%,-38.60%,174,-8.90%,-15.10%,140,8,-2,94.90%,-0.70%,-2.00%
"South Kingstown, RI",May-16,$330K,-0.60%,8.70%,47,9.30%,23.70%,65,27.50%,6.60%,188,8.00%,-14.90%,77,-63,-78,96.10%,1.20%,0.10%
"South Kingstown, RI",Jun-16,$353K,6.80%,7.50%,36,-23.40%,-23.40%,56,-13.80%,-34.10%,193,2.70%,-24.90%,70,-7,-4,95.90%,-0.20%,-0.50%
"South Kingstown, RI",Jul-16,$307K,-12.90%,-6.10%,51,41.70%,30.80%,55,-1.80%,-12.70%,199,3.10%,-21.30%,72,2,-3,96.60%,0.70%,1.10%
"South Kingstown, RI",Aug-16,$295K,-3.90%,-13.20%,54,5.90%,20.00%,52,-5.50%,2.00%,195,-2.00%,-23.50%,79,7,2,96.20%,-0.30%,0.50%
"South Kingstown, RI",Sep-16,$288K,-2.40%,3.20%,41,-24.10%,17.10%,55,5.80%,0.00%,195,0.00%,-21.40%,77,-2,5,95.40%,-0.80%,-1.00%
"South Kingstown, RI",Oct-16,$298K,3.30%,-2.90%,36,-12.20%,-20.00%,48,-12.70%,14.30%,193,-1.00%,-15.00%,62,-15,-36,96.00%,0.60%,0.60%
"South Kingstown, RI",Nov-16,$336K,13.00%,13.20%,30,-16.70%,-28.60%,24,-50.00%,-7.70%,167,-13.50%,-18.10%,74,12,3,96.60%,0.60%,1.40%
"South Kingstown, RI",Dec-16,$318K,-5.40%,2.60%,38,26.70%,5.60%,14,-41.70%,-22.20%,132,-21.00%,-24.60%,88,14,-2,96.70%,0.10%,2.30%
"South Kingstown, RI",Jan-17,$322K,1.20%,3.90%,26,-31.60%,136.40%,31,121.40%,-11.40%,134,1.50%,-21.60%,107,19,-19,94.60%,-2.00%,-1.20%
"South Kingstown, RI",Feb-17,$287K,-10.80%,5.40%,18,-30.80%,-35.70%,34,9.70%,6.30%,134,0.00%,-20.70%,93,-14,-41,97.50%,2.90%,1.70%
"South Kingstown, RI",Mar-17,$265K,-7.80%,-26.20%,33,83.30%,-8.30%,41,20.60%,-35.90%,135,0.70%,-29.30%,131,38,-1,96.40%,-1.10%,0.80%
"South Kingstown, RI",Apr-17,$360K,35.80%,8.40%,33,0.00%,-23.30%,61,48.80%,19.60%,147,8.90%,-15.50%,62,-69,-78,96.90%,0.60%,2.10%
"South Kingstown, RI",May-17,$400K,11.10%,21.20%,43,30.30%,-8.50%,73,19.70%,12.30%,178,21.10%,-5.30%,73,11,-4,97.20%,0.30%,1.20%
"South Kingstown, RI",Jun-17,$341K,-14.70%,-3.20%,48,11.60%,33.30%,79,8.20%,41.10%,191,7.30%,-1.00%,52,-21,-18,97.30%,0.10%,1.40%
"South Kingstown, RI",Jul-17,$328K,-3.90%,6.80%,55,14.60%,7.80%,68,-13.90%,23.60%,198,3.70%,-0.50%,54,2,-18,98.40%,1.20%,1.90%
"South Kingstown, RI",Aug-17,$350K,6.70%,18.60%,57,3.60%,5.60%,64,-5.90%,23.10%,196,-1.00%,0.50%,65,11,-14,98.50%,0.00%,2.20%
"South Kingstown, RI",Sep-17,$447K,27.60%,55.10%,38,-33.30%,-7.30%,58,-9.40%,5.50%,194,-1.00%,-0.50%,62,-3,-15,96.30%,-2.20%,0.90%
"South Kingstown, RI",Oct-17,$383K,-14.30%,28.50%,53,39.50%,47.20%,32,-44.80%,-33.30%,175,-9.80%,-9.30%,58,-4,-4,97.30%,1.00%,1.30%
"South Kingstown, RI",Nov-17,$398K,4.00%,18.30%,40,-24.50%,33.30%,33,3.10%,37.50%,158,-9.70%,-5.40%,62,4,-12,96.50%,-0.80%,-0.10%
"South Kingstown, RI",Dec-17,$399K,0.30%,25.40%,35,-12.50%,-7.90%,29,-12.10%,107.10%,139,-12.00%,5.30%,88,26,0,96.80%,0.30%,0.10%
"South Kingstown, RI",Jan-18,$363K,-8.90%,12.80%,28,-20.00%,7.70%,29,0.00%,-6.50%,127,-8.60%,-5.20%,84,-4,-23,97.70%,1.00%,3.10%
"South Kingstown, RI",Feb-18,$345K,-5.00%,20.10%,35,25.00%,94.40%,39,34.50%,14.70%,133,4.70%,-0.70%,62,-22,-31,97.10%,-0.70%,-0.40%
"South Kingstown, RI",Mar-18,$382K,10.70%,44.10%,33,-5.70%,0.00%,48,23.10%,17.10%,139,4.50%,3.00%,90,28,-41,98.20%,1.10%,1.80%
"South Kingstown, RI",Apr-18,$420K,10.00%,16.60%,33,0.00%,0.00%,65,35.40%,6.60%,148,6.50%,0.70%,71,-19,9,97.80%,-0.40%,0.90%
"South Kingstown, RI",May-18,$351K,-16.50%,-12.30%,54,63.60%,25.60%,77,18.50%,5.50%,155,4.70%,-12.90%,62,-9,-11,97.50%,-0.30%,0.20%
"South Kingstown, RI",Jun-18,$408K,16.20%,19.40%,61,13.00%,27.10%,69,-10.40%,-12.70%,161,3.90%,-15.70%,46,-16,-6,98.20%,0.80%,1.00%
"South Kingstown, RI",Jul-18,$349K,-14.40%,6.40%,49,-19.70%,-10.90%,65,-5.80%,-4.40%,180,11.80%,-9.10%,49,3,-5,97.50%,-0.70%,-0.90%
"South Kingstown, RI",Aug-18,$402K,15.20%,14.90%,56,14.30%,-1.80%,45,-30.80%,-29.70%,163,-9.40%,-16.80%,64,15,-1,98.50%,0.90%,0.00%
"South Kingstown, RI",Sep-18,$367K,-8.60%,-17.80%,34,-39.30%,-10.50%,41,-8.90%,-29.30%,165,1.20%,-14.90%,62,-2,0,97.00%,-1.50%,0.70%
"South Kingstown, RI",Oct-18,$443K,20.70%,15.90%,43,26.50%,-18.90%,38,-7.30%,18.80%,154,-6.70%,-12.00%,56,-6,-2,98.20%,1.30%,1.00%
"South Kingstown, RI",Nov-18,$350K,-21.10%,-12.00%,37,-14.00%,-7.50%,31,-18.40%,-6.10%,130,-15.60%,-17.70%,74,18,12,97.40%,-0.80%,1.00%
"South Kingstown, RI",Dec-18,$365K,4.30%,-8.50%,31,-16.20%,-11.40%,27,-12.90%,-6.90%,114,-12.30%,-18.00%,56,-18,-32,98.40%,1.00%,1.60%
"South Kingstown, RI",Jan-19,$368K,0.70%,1.20%,23,-25.80%,-17.90%,33,22.20%,13.80%,117,2.60%,-7.90%,74,18,-10,96.90%,-1.50%,-0.90%
"South Kingstown, RI",Feb-19,$336K,-8.60%,-2.70%,20,-13.00%,-42.90%,40,21.20%,2.60%,126,7.70%,-5.30%,80,6,18,94.70%,-2.20%,-2.40%
"South Kingstown, RI",Mar-19,$400K,19.10%,4.80%,35,75.00%,6.10%,55,37.50%,14.60%,137,8.70%,-1.40%,102,22,12,96.50%,1.80%,-1.60%
"South Kingstown, RI",Apr-19,$370K,-7.50%,-11.90%,43,22.90%,30.30%,65,18.20%,0.00%,152,10.90%,2.70%,48,-54,-23,98.60%,2.10%,0.80%
"South Kingstown, RI",May-19,$375K,1.40%,6.90%,43,0.00%,-20.40%,74,13.80%,-3.90%,163,7.20%,5.20%,51,3,-11,99.50%,0.90%,2.00%
"South Kingstown, RI",Jun-19,$402K,7.30%,-1.30%,62,44.20%,1.60%,55,-25.70%,-20.30%,151,-7.40%,-6.20%,49,-2,3,97.90%,-1.60%,-0.40%
"South Kingstown, RI",Jul-19,$407K,1.20%,16.60%,50,-19.40%,2.00%,52,-5.50%,-20.00%,147,-2.60%,-18.30%,64,15,15,97.70%,-0.20%,0.10%
"South Kingstown, RI",Aug-19,$370K,-9.10%,-8.00%,41,-18.00%,-26.80%,53,1.90%,17.80%,143,-2.70%,-12.30%,55,-9,-9,96.90%,-0.80%,-1.60%
"South Kingstown, RI",Sep-19,$419K,13.10%,14.00%,41,0.00%,20.60%,51,-3.80%,24.40%,150,4.90%,-9.10%,43,-12,-19,98.50%,1.60%,1.50%
"South Kingstown, RI",Oct-19,$373K,-11.00%,-16.00%,41,0.00%,-4.70%,49,-3.90%,28.90%,135,-10.00%,-12.30%,53,10,-3,97.80%,-0.70%,-0.40%
"South Kingstown, RI",Nov-19,$410K,10.20%,17.30%,40,-2.40%,8.10%,25,-49.00%,-19.40%,124,-8.10%,-4.60%,63,10,-11,97.00%,-0.80%,-0.40%
"South Kingstown, RI",Dec-19,$455K,10.80%,24.70%,39,-2.50%,25.80%,20,-20.00%,-25.90%,104,-16.10%,-8.80%,63,0,7,97.90%,0.90%,-0.50%
"South Kingstown, RI",Jan-20,$367K,-19.50%,-0.30%,24,-38.50%,4.30%,36,80.00%,9.10%,108,3.80%,-7.70%,64,1,-10,99.80%,1.90%,3.00%
